sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_001862,filipinas,1862,"La mujer tiene siempre una sonrisa para las alegrías, una lágrima para el dolor, un consuelo en las adversidades, una excusa para las faltas; templa el infortnnio y abre espacios ilimitados á la esperanza.",la mujer tiene siempre una sonrisa para las alegrias una lagrima para el dolor un consuelo en las adversidades una excusa para las faltas templa el infortnnio y abre espacios ilimitados a la esperanza,34,3,1,2,0.058823529411764705,positiva,alegrias; consuelo; esperanza,dolor
filipinas_001863,filipinas,1863,"Tal opinan de la compañera del hombre los grandes pensadores, los que con fino escalpelo saben penetrar en el corazón humano, los que descifran los misterios que encierra el corazón de la mujer.",tal opinan de la companera del hombre los grandes pensadores los que con fino escalpelo saben penetrar en el corazon humano los que descifran los misterios que encierra el corazon de la mujer,33,0,0,0,0.0,neutra,,
filipinas_001864,filipinas,1864,"Según Chateaubriand, ""la mujer esparce en derredor del hombre las flores de la vida, comoesas plantas de los bosques que se enlazan al tronco de las encinas, embelleciéndolas con sus guirnaldas perfumadas"" Por la misma razón de que la mujer es tan necesaria á la vida del hombre, á su bienestar,. á su, condición moral, la menor de sus accioContinúa en la página 39. 28 ""FILIPINAS” Consejos á las madres LA PRIMERA EDUCACIÓN La educación debe comenzar desde que el niño nace.",segun chateaubriand la mujer esparce en derredor del hombre las flores de la vida comoesas plantas de los bosques que se enlazan al tronco de las encinas embelleciendolas con sus guirnaldas perfumadas por la misma razon de que la mujer es tan necesaria a la vida del hombre a su bienestar a su condicion moral la menor de sus acciocontinua en la pagina 39 28 filipinas consejos a las madres la primera educacion la educacion debe comenzar desde que el nino nace,82,6,0,6,0.07317073170731707,positiva,bienestar; educacion; razon; vida,
filipinas_001865,filipinas,1865,"Todos los sábios, todos los hombres experimentados, todos los maestros de moral, hasta los paganos, así lo han proclamado: el día en que el niño abre por primera vez sus primeros gemidos, se les imponen á cuantos le rodean, una série de deberes concernientes á su educación.",todos los sabios todos los hombres experimentados todos los maestros de moral hasta los paganos asi lo han proclamado el dia en que el nino abre por primera vez sus primeros gemidos se les imponen a cuantos le rodean una serie de deberes concernientes a su educacion,47,1,0,1,0.02127659574468085,positiva,educacion,
filipinas_001866,filipinas,1866,"La educación de estos primeros tiempos, es el fondo, es la base de todo lo que más adelante recibirá desarrollo en una educación más am pliada y que ha de tener aplicación durante todo el curso de la vida, En cualquier nego cio ó empresa, el todo depende del principio es una verdad trivial á fuerza de ser verda dera; pero, sobre todo, tratándose de educa ción, es preciso tener esmeradísimo cuidado y atenerse a los mejores y más sólidos principios, sentarlos fijamente desde luego, y seguirlos después con perseverancia.",la educacion de estos primeros tiempos es el fondo es la base de todo lo que mas adelante recibira desarrollo en una educacion mas am pliada y que ha de tener aplicacion durante todo el curso de la vida en cualquier nego cio o empresa el todo depende del principio es una verdad trivial a fuerza de ser verda dera pero sobre todo tratandose de educa cion es preciso tener esmeradisimo cuidado y atenerse a los mejores y mas solidos principios sentarlos fijamente desde luego y seguirlos despues con perseverancia,90,4,0,4,0.044444444444444446,positiva,desarrollo; educacion; vida,
filipinas_001867,filipinas,1867,"Oíd como se expresa Platón, el célebre filósofo de la antiguedad: ""En cualquier asunto, el principal quehacer está en el comenzar, mayormente, tratándose de séres niños y tiernos, porque entonces es cuando se modelan y reciben el sello que se les quiere imprimir.” Hay padres completamente ignorantes de su obligación respecto á la primera educación de sus hijos, y sobre todo, tan imprudentes en la selección de los que cuidan á los niños, que es inútil insistir sobre eete punto, y para ello vitaremos lo que decía sobre el particular Plutarco: ""Hay que poner todo esmero y atención en escojer nodrizas que se encarguen de la primera educación.",oid como se expresa platon el celebre filosofo de la antiguedad en cualquier asunto el principal quehacer esta en el comenzar mayormente tratandose de seres ninos y tiernos porque entonces es cuando se modelan y reciben el sello que se les quiere imprimir hay padres completamente ignorantes de su obligacion respecto a la primera educacion de sus hijos y sobre todo tan imprudentes en la seleccion de los que cuidan a los ninos que es inutil insistir sobre eete punto y para ello vitaremos lo que decia sobre el particular plutarco hay que poner todo esmero y atencion en escojer nodrizas que se encarguen de la primera educacion,108,2,0,2,0.018518518518518517,positiva,educacion,
filipinas_001868,filipinas,1868,"Efectivamente, si es necesario modelar los miembros de los niños, en cuanto vienen á este mundo, para que no contraigan una deformidad física, nunca será demasiado pronto para formar su carácter y sus costumbres""' Deben, por consiguiente, los padres de un niño, especialmente la madre, fijar mucho su atención en los criados y demás personas que rodean al niño, porque lo que éste aprende cuando empieza á hablar y á tener conciencia del mundo exterior, puede grabarse profundamente en su ánimo.",efectivamente si es necesario modelar los miembros de los ninos en cuanto vienen a este mundo para que no contraigan una deformidad fisica nunca sera demasiado pronto para formar su caracter y sus costumbres deben por consiguiente los padres de un nino especialmente la madre fijar mucho su atencion en los criados y demas personas que rodean al nino porque lo que este aprende cuando empieza a hablar y a tener conciencia del mundo exterior puede grabarse profundamente en su animo,81,0,0,0,0.0,neutra,,
filipinas_001870,filipinas,1870,"Estracto de leche, harina de trigo y azúcar.",estracto de leche harina de trigo y azucar,8,0,0,0,0.0,neutra,,
filipinas_001871,filipinas,1871,Estos elementos purísimos integran la Harina Lacteada Nestle.,estos elementos purisimos integran la harina lacteada nestle,8,0,0,0,0.0,neutra,,
filipinas_001872,filipinas,1872,"Gastronomos, ¿quereís comer cosas riquísimas? Probad los renombrados bizcochos de LA FOR! TUNA que expende LA ESPERANZA., Medicina e Higiene ENFERMEDADES DE LOS DIENTES El trabajo de la dentición ocasiona frecuentemente trastornos en la salud de los niños, que pueden hallarse afectados de diarreas, de vómitos, convulsiones, erupciones en la piel ó fuego de la denticion. ó bien no duermen, lloran y suelen enflaquecer.",gastronomos quereis comer cosas riquisimas probad los renombrados bizcochos de la for tuna que expende la esperanza medicina e higiene enfermedades de los dientes el trabajo de la denticion ocasiona frecuentemente trastornos en la salud de los ninos que pueden hallarse afectados de diarreas de vomitos convulsiones erupciones en la piel o fuego de la denticion o bien no duermen lloran y suelen enflaquecer,64,3,0,3,0.046875,positiva,bien; esperanza; salud,
filipinas_001873,filipinas,1873,"TRATAMIENTO, —Se moderará la diarrea, administrando el agua de arroz, de cebada, el agua de panada con azucar ó jarabe de goma, y se aplicará mañana y tarde, un cuarto de enema de agua de arroz ó de cebada perlada.",tratamiento se moderara la diarrea administrando el agua de arroz de cebada el agua de panada con azucar o jarabe de goma y se aplicara manana y tarde un cuarto de enema de agua de arroz o de cebada perlada,40,0,0,0,0.0,neutra,,
filipinas_001874,filipinas,1874,"Se dará un baño templado de 15 ó 20 minutos diariamente, ó cada dos días, para cal mar las erupciones de la piel Se friccionarán suavemente las encías con la yema del dedo cubierta de miel; se introducirá en la boca de los niños un trocito de raiz de malvavisco, untada también en miel, ó bien un trocito de orozuz ó palo dulce.",se dara un bano templado de 15 o 20 minutos diariamente o cada dos dias para cal mar las erupciones de la piel se friccionaran suavemente las encias con la yema del dedo cubierta de miel se introducira en la boca de los ninos un trocito de raiz de malvavisco untada tambien en miel o bien un trocito de orozuz o palo dulce,63,2,0,2,0.031746031746031744,positiva,bien; dulce,
filipinas_001875,filipinas,1875,Los adultos cuidarán de tener sus dientes limpios para evitar las caries; todas las mañanas se enjuacarán la boca con agua templada y algunas de agua de Colonia ó aguardiente; se frotarán con suavidad los dientes por me dio de un cepillo suave ó una esponja pequeña. la punta de una servilleta y carbón en polvo muy menudo.,los adultos cuidaran de tener sus dientes limpios para evitar las caries todas las mananas se enjuacaran la boca con agua templada y algunas de agua de colonia o aguardiente se frotaran con suavidad los dientes por me dio de un cepillo suave o una esponja pequena la punta de una servilleta y carbon en polvo muy menudo,58,0,0,0,0.0,neutra,,
filipinas_001876,filipinas,1876,"No emplearán cuchillos, ni cortaplumas ú objetos de hierro para quitar el sarro ó tártaro que se forma alrededor de los dientes.",no emplearan cuchillos ni cortaplumas u objetos de hierro para quitar el sarro o tartaro que se forma alrededor de los dientes,22,0,0,0,0.0,neutra,,
filipinas_001877,filipinas,1877,Los mondadientes de pluma son los mejores.,los mondadientes de pluma son los mejores,7,0,0,0,0.0,neutra,,
filipinas_001878,filipinas,1878,"TRATAMIENTO.--Si los dientes están cariados hay que emplomarles ó extraerles cuando producen dolores fuertes y frecuentes; la presencia de un diente cariado es causa del mal olor de boca, y puede ocasionar fluxiones, abcesos de las encías Los DOLORES DE MUELAS se mitigarán introduciendo en la parte cariada una bolita de algodon empapada en láudano, y otra en el oido del lado enfermo.",tratamiento si los dientes estan cariados hay que emplomarles o extraerles cuando producen dolores fuertes y frecuentes la presencia de un diente cariado es causa del mal olor de boca y puede ocasionar fluxiones abcesos de las encias los dolores de muelas se mitigaran introduciendo en la parte cariada una bolita de algodon empapada en laudano y otra en el oido del lado enfermo,64,0,4,-4,-0.0625,negativa,,dolores; enfermo; mal
filipinas_001879,filipinas,1879,"Si el dolor es nervioso, es decir, si no existe caries, se enjuagará la boca con el cocimiento de cabeza de adormidera; se darán pediluvios sinapizados y se cubrirá el carrillo correspondiente con un trozo de algodon.",si el dolor es nervioso es decir si no existe caries se enjuagara la boca con el cocimiento de cabeza de adormidera se daran pediluvios sinapizados y se cubrira el carrillo correspondiente con un trozo de algodon,37,0,1,-1,-0.02702702702702703,negativa,,dolor
filipinas_001880,filipinas,1880,"La Educación de la Mujer para concederle como es justo, parte en la dirección de los pueblos, en ciertos, deter minados y adecuados servicios de la economía administrativa es por dos causas.",la educacion de la mujer para concederle como es justo parte en la direccion de los pueblos en ciertos deter minados y adecuados servicios de la economia administrativa es por dos causas,32,2,0,2,0.0625,positiva,educacion; justo,
filipinas_001881,filipinas,1881,"La primera por la justicia, y la segunda porque en la mujer se encuentran condiciones que para ciertos servicios no tiene, el hombre.",la primera por la justicia y la segunda porque en la mujer se encuentran condiciones que para ciertos servicios no tiene el hombre,23,1,0,1,0.043478260869565216,positiva,justicia,
filipinas_001882,filipinas,1882,"En el curso de la série de artículos que vamos á publicar respecto á este trascendental asunto trataremos de él con el detenimiento que merece. ""FILIPINAS” 29 El amor y la amistad PENSAMIENTOS El amor existe en todo, y todo lo llena en el Universo.",en el curso de la serie de articulos que vamos a publicar respecto a este trascendental asunto trataremos de el con el detenimiento que merece filipinas 29 el amor y la amistad pensamientos el amor existe en todo y todo lo llena en el universo,45,3,0,3,0.06666666666666667,positiva,amistad; amor,
filipinas_001883,filipinas,1883,La creación misma es un acto del amor inflnito de Dios.,la creacion misma es un acto del amor inflnito de dios,11,1,0,1,0.09090909090909091,positiva,amor,
filipinas_001884,filipinas,1884,El amor es la atracción.,el amor es la atraccion,5,1,0,1,0.2,positiva,amor,
filipinas_001885,filipinas,1885,Es el arquitecto del Universo.,es el arquitecto del universo,5,0,0,0,0.0,neutra,,
filipinas_001886,filipinas,1886,"El amor mútuo de los átomos, de las muléculas, de los cuerpos y de los astros se llama atraccion universal.",el amor mutuo de los atomos de las muleculas de los cuerpos y de los astros se llama atraccion universal,20,1,0,1,0.05,positiva,amor,
filipinas_001887,filipinas,1887,La atracción de un alma á otra es amor.,la atraccion de un alma a otra es amor,9,2,0,2,0.2222222222222222,positiva,alma; amor,
filipinas_001888,filipinas,1888,La amistad es una forma desinteresada de amor.,la amistad es una forma desinteresada de amor,8,2,0,2,0.25,positiva,amistad; amor,
filipinas_001889,filipinas,1889,Sólo hay una clase de amor; pero existen de él mil diferentes copias.,solo hay una clase de amor pero existen de el mil diferentes copias,13,1,0,1,0.07692307692307693,positiva,amor,
filipinas_001890,filipinas,1890,"Entre una mujer y un hombre jóven es casi imposible una amistad sincera; si subsiste 1a mútua simpatía, bien pronto la amistad se transforma en amor.",entre una mujer y un hombre joven es casi imposible una amistad sincera si subsiste 1a mutua simpatia bien pronto la amistad se transforma en amor,26,4,0,4,0.15384615384615385,positiva,amistad; amor; bien,
