sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras
heraldo_003098,heraldo,3098,"Y a pedrada impia, reciben al cado que pretende la ecala pirar enitado: Si en este pueblo tan desgraciado, mue puede audar a los suros con las brillantes y pacos haces que Dos le ha dado, en será su progreso Cono a la la Esto no mas con los verdadernente capaciados. si sio unos pos huieran el derecho, inalemanivino de ante al pueblo lo que sus entendederas claras turbias los suerteran? Pas que ataja el comercio de ideas, es tierra infortunada.",y a pedrada impia reciben al cado que pretende la ecala pirar enitado si en este pueblo tan desgraciado mue puede audar a los suros con las brillantes y pacos haces que dos le ha dado en sera su progreso cono a la la esto no mas con los verdadernente capaciados si sio unos pos huieran el derecho inalemanivino de ante al pueblo lo que sus entendederas claras turbias los suerteran pas que ataja el comercio de ideas es tierra infortunada,81
heraldo_003099,heraldo,3099,"La crítica es magnífica, y es acicate del buen estudo siempre la critica.",la critica es magnifica y es acicate del buen estudo siempre la critica,13
heraldo_003100,heraldo,3100,"Pero para ser crítico se necesitan tres cosas muy principales: Primero, ser caballero, para no echarse lodo á sí mismo y al respetable público que le empleando senpre, ese lenguaje bien canallesco, que delata al inculto, que a falta de nones, van al insilos.",pero para ser critico se necesitan tres cosas muy principales primero ser caballero para no echarse lodo a si mismo y al respetable publico que le empleando senpre ese lenguaje bien canallesco que delata al inculto que a falta de nones van al insilos,44
heraldo_003101,heraldo,3101,"Lnero tener sensien bastante para ser ecuanime en sus juicios lo que solo alama, el que la materia domina de la cual tra.",lnero tener sensien bastante para ser ecuanime en sus juicios lo que solo alama el que la materia domina de la cual tra,23
heraldo_003102,heraldo,3102,"Y por último, ser progresista, para no espantarse, de las dos mueras que a los espone el que con su enbea digurre media y piensa.",y por ultimo ser progresista para no espantarse de las dos mueras que a los espone el que con su enbea digurre media y piensa,25
heraldo_003103,heraldo,3103,"La evolución de ideas es bien necesaria. sin ella, n amerios existera sin para el mundo civillo; nibrillarían los inventos que la humanidad en su brera va conquistando siendo el estacionamiento signo de arreo.",la evolucion de ideas es bien necesaria sin ella n amerios existera sin para el mundo civillo nibrillarian los inventos que la humanidad en su brera va conquistando siendo el estacionamiento signo de arreo,34
heraldo_003104,heraldo,3104,"Pero la humanidad rebelde dejar lo filado, siemme amostra y aliere al muy pado que es llama quelo morales por imposición del progreo que ale pide que nente el martirio, que todos los moradoros han padrido Desde saronria.",pero la humanidad rebelde dejar lo filado siemme amostra y aliere al muy pado que es llama quelo morales por imposicion del progreo que ale pide que nente el martirio que todos los moradoros han padrido desde saronria,38
heraldo_003105,heraldo,3105,"Ciordano prmo. esteristo, Callen Colón y tantos otros, que magaroen su muerte cuando no en su fama siempre algrida. la previsión hermosa de los grandes misterios de nuestra vida.",ciordano prmo esteristo callen colon y tantos otros que magaroen su muerte cuando no en su fama siempre algrida la prevision hermosa de los grandes misterios de nuestra vida,29
heraldo_003106,heraldo,3106,"Y los que en pequeño vienen luchando en las sociedades de nuestros las cuando no lo muerte, que tal ven de buena gana se la durían reciben siempre herarosos con que los posania la baja inuina.",y los que en pequeno vienen luchando en las sociedades de nuestros las cuando no lo muerte que tal ven de buena gana se la durian reciben siempre herarosos con que los posania la baja inuina,36
heraldo_003107,heraldo,3107,"Mas, quien hace eno de borias? sican los grillos cantando como los plaza, a dere choso muertos entre las raras.",mas quien hace eno de borias sican los grillos cantando como los plaza a dere choso muertos entre las raras,20
heraldo_003108,heraldo,3108,"Y serenos cumplamos con enterera, el mundato su pero que nos impula por eso camino abrunto, que el imperioso pestino firme nos traza, para servir á la patria, y al ideal bendito, grande infinito que allá en lo reconato de nuestro ser aliento el alma....",y serenos cumplamos con enterera el mundato su pero que nos impula por eso camino abrunto que el imperioso pestino firme nos traza para servir a la patria y al ideal bendito grande infinito que alla en lo reconato de nuestro ser aliento el alma,45
heraldo_003110,heraldo,3110,HERALDO DE LA MUJER PLUMAZOS Ayuntamiento de Madrid LU HO CCa pala de al Es un pucil caupo ue ella Nosotros le ofrecemos lo mas Moderno en este lamo.,heraldo de la mujer plumazos ayuntamiento de madrid lu ho cca pala de al es un pucil caupo ue ella nosotros le ofrecemos lo mas moderno en este lamo,29
heraldo_003111,heraldo,3111,"VIIIENOS FERRE IERIA FILA Y HERALDO DE LA MUJER MODAS DE PRIMAVERA Este precioso traje de novia de CREPE DE CHINA, es la supena el manea parecen su sencier con para con el elegancia.",viiienos ferre ieria fila y heraldo de la mujer modas de primavera este precioso traje de novia de crepe de china es la supena el manea parecen su sencier con para con el elegancia,34
heraldo_003112,heraldo,3112,"Y las flores, esas sonrisas de la naturaleza, son el completo guna para muera amar en las almas senta del campo de la vida corando conlos orientes antes de la conTRIUNFO DE FRES CAPULLOS DE MUJER.",y las flores esas sonrisas de la naturaleza son el completo guna para muera amar en las almas senta del campo de la vida corando conlos orientes antes de la contriunfo de fres capullos de mujer,36
heraldo_003113,heraldo,3113,"Van a graduarse, es pares con encantadores pareccionados en una un es una y arros poner esos que ponen las madres en la tiene que es arras van uer en da que mue prener la sanción de sus esculio BLUSAS A ESTILO DE PARIS Y DE RUSIA.",van a graduarse es pares con encantadores pareccionados en una un es una y arros poner esos que ponen las madres en la tiene que es arras van uer en da que mue prener la sancion de sus esculio blusas a estilo de paris y de rusia,47
heraldo_003114,heraldo,3114,"PRECIOSOS MODELOS PARA SEÑORITAS, QUE ASISTEN A LAS OFICINAS A TRABAIAR.",preciosos modelos para senoritas que asisten a las oficinas a trabaiar,11
heraldo_003115,heraldo,3115,MARIPOSAS BRILLANTES DEL PORUENIR.,mariposas brillantes del poruenir,4
heraldo_003116,heraldo,3116,"Tracitos de LINO BLANCO liso o floreado, o bien bordados. llusión de las madres esver sus pares tan rozagantes, frescos y bellos de faz radiante.",tracitos de lino blanco liso o floreado o bien bordados llusion de las madres esver sus pares tan rozagantes frescos y bellos de faz radiante,25
heraldo_003117,heraldo,3117,Todos estos Patrones se encuentran en casa de VILLAMIL CO.,todos estos patrones se encuentran en casa de villamil co,10
heraldo_003119,heraldo,3119,"SAN JUAN, Ayuntamiento de Madrid blas un linglita, Migura y tan Para los Estudiantes Español para los Americanos Por Hna oque de upren.",san juan ayuntamiento de madrid blas un linglita migura y tan para los estudiantes espanol para los americanos por hna oque de upren,23
heraldo_003123,heraldo,3123,"Sa coSan Francisco Esquina San lusto, llegados ahora por este correo, esta casa tiene un esplendido surtido de frajes preciosos de Corte Moderno.",sa cosan francisco esquina san lusto llegados ahora por este correo esta casa tiene un esplendido surtido de frajes preciosos de corte moderno,23
heraldo_003124,heraldo,3124,"Telas primorosas de Crepé de la China, etamina Georgette, Punto, lafeta, combinado todo con crespón aéreo.",telas primorosas de crepe de la china etamina georgette punto lafeta combinado todo con crespon aereo,16
heraldo_003125,heraldo,3125,"Vengan a esta casa las más bellas flores del pensil riqueño, y saldrán más bellas con tan rico atrerzo.",vengan a esta casa las mas bellas flores del pensil riqueno y saldran mas bellas con tan rico atrerzo,19
heraldo_003127,heraldo,3127,"San Juan, FRIRIRIRIRIRISTRIRIRIRIRIRIIIIRIRIRIRIRIRIRIO IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIICA e FEMIRIRIRIRIRIIIII.",san juan friririririristririririririiiiriririririririo iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiica e femiriririririiiii,6
heraldo_003128,heraldo,3128,"MARAVILLO IVE Si quiere usted tener su pelo lacio, brillante y sedoso, y conservar su cabeza sana al mismo tiempo, use el procedimiento y productos de Mme.",maravillo ive si quiere usted tener su pelo lacio brillante y sedoso y conservar su cabeza sana al mismo tiempo use el procedimiento y productos de mme,27
heraldo_003131,heraldo,3131,"Waler, los cuales representa en Puerto Rico el señor T.",waler los cuales representa en puerto rico el senor t,10
heraldo_003132,heraldo,3132,"Aguiar, productos que se venden hoy en la quincala más popular de San Juan, la de Germán plaz Hermano, situada en la calle de 2 San lusto esquina á la de la Lana.",aguiar productos que se venden hoy en la quincala mas popular de san juan la de german plaz hermano situada en la calle de 2 san lusto esquina a la de la lana,33
heraldo_003133,heraldo,3133,"AduAyuntamiento de Madrid PLANOS A AL Esta marca de pianos tiene va una sólida reputación en Puerto Rico Asi lo demuestran los muchos testimonios que nos han enviado personas conocedoras, y las cartas satisfactorias escritas por un gran número de poseedores de pianos Hovarde, que lo han usado por largo tiempo.",aduayuntamiento de madrid planos a al esta marca de pianos tiene va una solida reputacion en puerto rico asi lo demuestran los muchos testimonios que nos han enviado personas conocedoras y las cartas satisfactorias escritas por un gran numero de poseedores de pianos hovarde que lo han usado por largo tiempo,51
heraldo_003134,heraldo,3134,Los pianos que vendemos en Puerto Rico son fabricados especialmente para los tropicos.,los pianos que vendemos en puerto rico son fabricados especialmente para los tropicos,13
heraldo_003135,heraldo,3135,El piano Hovard es popularísimo en Cuba.,el piano hovard es popularisimo en cuba,7
heraldo_003136,heraldo,3136,Artistas de fama mundial lo han ellogiado.,artistas de fama mundial lo han ellogiado,7
heraldo_003137,heraldo,3137,"Pida usted todos los informes que desee sobre precios al contado y a plazos a ""La Casa Que Vende lo Mejor.",pida usted todos los informes que desee sobre precios al contado y a plazos a la casa que vende lo mejor,21
heraldo_003138,heraldo,3138,"Fieles a nuestro lema, vendemos el piano ""Hovarde en la seguridad de dejar complacidos a los que deseen obrener Sanene morales go, ineLA CASA QUE VENDE LO MEIOR SAN IUAN PONCE MAYAGUEZ.",fieles a nuestro lema vendemos el piano hovarde en la seguridad de dejar complacidos a los que deseen obrener sanene morales go inela casa que vende lo meior san iuan ponce mayaguez,32
heraldo_003139,heraldo,3139,Ayuntamiento de Madrid 1920 Nº 30 Heraldo de la Mujer Año 3.,ayuntamiento de madrid 1920 n 30 heraldo de la mujer ano 3,12
heraldo_003140,heraldo,3140,"Núm. 30 A LAS MUJERES PUERTORRIQUEÑAS Dentro de unos meses se reunirá la Legislatura, y debemos pedir por tercera vez se nos haga justicia, concediéndonos EL DERECHO DEL SURAGIO, como seres pensantes que somos.",num 30 a las mujeres puertorriquenas dentro de unos meses se reunira la legislatura y debemos pedir por tercera vez se nos haga justicia concediendonos el derecho del suragio como seres pensantes que somos,34
