sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_005490,femina,5490,Toda la correspondencia debe ser dirijida a la Directora.,toda la correspondencia debe ser dirijida a la directora,9,0,0,0,0.0,neutra,,
femina_005491,femina,5491,"Suscripción: Un mes en Macorís. $0.5O Un mes en el interior 0.50 Un mes en el extranjero 0.75 Número suelto 0.25 Anuncios: Una página: $12.00 Media página. 6.00 Un cuarto 3.00 Un octavo. 1.50 Administradora, Petronila Angélica Gómez.",suscripcion un mes en macoris 0 5o un mes en el interior 0 50 un mes en el extranjero 0 75 numero suelto 0 25 anuncios una pagina 12 00 media pagina 6 00 un cuarto 3 00 un octavo 1 50 administradora petronila angelica gomez,46,0,0,0,0.0,neutra,,
femina_005492,femina,5492,Oficina: José Reyes No. 11.,oficina jose reyes no 11,5,0,0,0,0.0,neutra,,
femina_005493,femina,5493,"Cuando usted necesite bombas “Goulds"" para acoplar con motores eléctricos, arados y cemento ""O.",cuando usted necesite bombas goulds para acoplar con motores electricos arados y cemento o,14,0,0,0,0.0,neutra,,
femina_005494,femina,5494,"K."" no compre sin consultar nuestros precios.",k no compre sin consultar nuestros precios,7,0,0,0,0.0,neutra,,
femina_005495,femina,5495,"JOSE ARMENTEROS & CO., S. en C.",jose armenteros co s en c,6,0,0,0,0.0,neutra,,
femina_005496,femina,5496,San Pedro de Macoris.,san pedro de macoris,4,0,0,0,0.0,neutra,,
femina_005497,femina,5497,Archivo General de la Nación.,archivo general de la nacion,5,0,0,0,0.0,neutra,,
femina_005498,femina,5498,"HEMEROTECA FEMINA REVISTA DE LITERATURA, CIENCIAS Y ARTES CONSAGRADA A LA MUJER.",hemeroteca femina revista de literatura ciencias y artes consagrada a la mujer,12,1,0,1,0.08333333333333333,positiva,ciencias,
femina_005499,femina,5499,DIRECTORA ADMINISTRADORAS PETRONILA ANGELICA GOMEZ.,directora administradoras petronila angelica gomez,5,0,0,0,0.0,neutra,,
femina_005501,femina,5501,REDACTORES; MARIA L.,redactores maria l,3,0,0,0,0.0,neutra,,
femina_005502,femina,5502,"ANGELIS DE CANINO, PETRÓNILA A.",angelis de canino petronila a,5,0,0,0,0.0,neutra,,
femina_005504,femina,5504,GONSUELO MONTALVO DE FRIAS.,gonsuelo montalvo de frias,4,0,0,0,0.0,neutra,,
femina_005505,femina,5505,"Año 2 San Pedro de Macorís, Septiembre 30 de 1923 Nro. 28 NECESIDAD DE CLUBS UNVERSITARIOS DE SENORAS EN LA SOCIEDAD POR ELENA ARIZMENDI.",ano 2 san pedro de macoris septiembre 30 de 1923 nro 28 necesidad de clubs unversitarios de senoras en la sociedad por elena arizmendi,24,0,0,0,0.0,neutra,,
femina_005506,femina,5506,"EXISTEN muchas damas que de sean mejorar su educación y adiestrar sus facultades; pero grannúmero de ellas se ven aprisionadas por timidez natural, por la falta de oportunidades y facilidades que cierran su horizonte.",existen muchas damas que de sean mejorar su educacion y adiestrar sus facultades pero grannumero de ellas se ven aprisionadas por timidez natural por la falta de oportunidades y facilidades que cierran su horizonte,34,1,0,1,0.029411764705882353,positiva,educacion,
femina_005507,femina,5507,"Sólo las jovencitas, y las muy privilegiadas ensanchan. sus conocimientos en colegios y universida des y adquieren nuevas ideas.",solo las jovencitas y las muy privilegiadas ensanchan sus conocimientos en colegios y universida des y adquieren nuevas ideas,19,0,0,0,0.0,neutra,,
femina_005508,femina,5508,"En cualquier lugar por pequeño que sea, en todas las poblaciones, aun en las más lejanas de los grandes centros, se encuentran señoras y señoritas dotadas de carácter enérgico, muy emprendedoras y activas, que pueden tomar la iniciativa para crear. centros de reunión o clubs en que puedan desplegar sus aptitudes, aunque no sean muy expertas en cuestiones de organización.",en cualquier lugar por pequeno que sea en todas las poblaciones aun en las mas lejanas de los grandes centros se encuentran senoras y senoritas dotadas de caracter energico muy emprendedoras y activas que pueden tomar la iniciativa para crear centros de reunion o clubs en que puedan desplegar sus aptitudes aunque no sean muy expertas en cuestiones de organizacion,60,0,0,0,0.0,neutra,,
femina_005509,femina,5509,Basta a veces con una sola persona para el objeto.,basta a veces con una sola persona para el objeto,10,0,0,0,0.0,neutra,,
femina_005510,femina,5510,"Ella puede mover voluntades, curar las almas abúlicas, convencer a las que con anticipación se niegan con frialdad a examinar las ventajas de una idea cualquiera, sin saber explicar el porqué.",ella puede mover voluntades curar las almas abulicas convencer a las que con anticipacion se niegan con frialdad a examinar las ventajas de una idea cualquiera sin saber explicar el porque,31,1,0,1,0.03225806451612903,positiva,saber,
femina_005511,femina,5511,"Las personas de gran iniciativa son capaces de llegar a entusiasmar a esas frías espectadoras, que, prematuramente, han perdido la frescura de alma, envidiable privilegio a veces de personas de edad que poseen espíritus juveniles.",las personas de gran iniciativa son capaces de llegar a entusiasmar a esas frias espectadoras que prematuramente han perdido la frescura de alma envidiable privilegio a veces de personas de edad que poseen espiritus juveniles,35,1,0,1,0.02857142857142857,positiva,alma,
femina_005512,femina,5512,"Así, despertando aquí, vigorizando allá, pueden fundar clubs instructivos que ofrezcar la mejor escuela en donde el intercambio de ideas, el estudio de asuntos útiles y escogidos, y los entretenimientos consiguientes, proporcionen, al mismo tiempo, goces intelectuales que desarrollen el amor al estudio, ensanchen los conocimientos teóricos y prácticos y refinen el buen gusto.",asi despertando aqui vigorizando alla pueden fundar clubs instructivos que ofrezcar la mejor escuela en donde el intercambio de ideas el estudio de asuntos utiles y escogidos y los entretenimientos consiguientes proporcionen al mismo tiempo goces intelectuales que desarrollen el amor al estudio ensanchen los conocimientos teoricos y practicos y refinen el buen gusto,54,3,0,3,0.05555555555555555,positiva,amor; mejor; utiles,
femina_005513,femina,5513,Uno de los medios más apropiados para estimular la inteligencia es la discusión.,uno de los medios mas apropiados para estimular la inteligencia es la discusion,13,1,0,1,0.07692307692307693,positiva,inteligencia,
femina_005514,femina,5514,"Además del infinito placer que esta interesante gimnasia mental despierta, encierra: tantas ventajas, y trae bienes tan grandes para todas las personas que toman participio en ellas, que es difícil apreciar en todo su valor y a primera vista sus beneficios.",ademas del infinito placer que esta interesante gimnasia mental despierta encierra tantas ventajas y trae bienes tan grandes para todas las personas que toman participio en ellas que es dificil apreciar en todo su valor y a primera vista sus beneficios,41,2,1,1,0.024390243902439025,positiva,despierta; valor,dificil
femina_005515,femina,5515,"Estos se van descubriendo paulatinamente, por sí solos.",estos se van descubriendo paulatinamente por si solos,8,0,0,0,0.0,neutra,,
femina_005516,femina,5516,"El arte de la conversación, el de saber pensar con acierto, el de expresarse con claridad y el obrar con cordura y reflexión se cultivan por este medio.",el arte de la conversacion el de saber pensar con acierto el de expresarse con claridad y el obrar con cordura y reflexion se cultivan por este medio,28,1,0,1,0.03571428571428571,positiva,saber,
femina_005517,femina,5517,"La discusión mantiene alertas todas las facultades y ofrece oportunidades para conocer con precisión las deficiencias o las dotes de cada uno, y permite adquirir, por medio del intercambio y lucha de las ideas, el conocimiento de nuestros defectos, para corregirlos, o el de nuestras cualidades para afirmarlas; siempre que (Continúa en la página 6) Fémina Página 2 LAS HERMANAS DE LA CARIDAD.",la discusion mantiene alertas todas las facultades y ofrece oportunidades para conocer con precision las deficiencias o las dotes de cada uno y permite adquirir por medio del intercambio y lucha de las ideas el conocimiento de nuestros defectos para corregirlos o el de nuestras cualidades para afirmarlas siempre que continua en la pagina 6 femina pagina 2 las hermanas de la caridad,63,1,0,1,0.015873015873015872,positiva,caridad,
femina_005518,femina,5518,A mis cariñosas Educadoras Sor Julia y Sor JosefIna Sánchez. como testimonio de mi constante cariño.,a mis carinosas educadoras sor julia y sor josefina sanchez como testimonio de mi constante carino,16,1,0,1,0.0625,positiva,carino,
femina_005519,femina,5519,"NO puedo negar mi admiración fervorosa, por tan abnegadas mujeres que abandonando las comodidades del hogar y sacrificando el amor de la familia consagran su juventud, su vida toda al ejercicio del bien con prodigalidad suma.",no puedo negar mi admiracion fervorosa por tan abnegadas mujeres que abandonando las comodidades del hogar y sacrificando el amor de la familia consagran su juventud su vida toda al ejercicio del bien con prodigalidad suma,36,3,0,3,0.08333333333333333,positiva,amor; bien; vida,
femina_005520,femina,5520,"En los campos de batalla, en los colegios, en los hospitales, en todas partes donde hay dolor, donde hay necesidades y miserias, están ellas para con sus piadosas manos y edificantes ejemplos fortalecer alentar a las almas enfermas, a los espíritus abatidos.",en los campos de batalla en los colegios en los hospitales en todas partes donde hay dolor donde hay necesidades y miserias estan ellas para con sus piadosas manos y edificantes ejemplos fortalecer alentar a las almas enfermas a los espiritus abatidos,42,0,1,-1,-0.023809523809523808,negativa,,dolor
femina_005521,femina,5521,Con las hijas de San Vicente de Paulme eduqué y al calor de aquellas bondado. sas mujeres he pasado los mas dulces y halagueños días de mi vida.,con las hijas de san vicente de paulme eduque y al calor de aquellas bondado sas mujeres he pasado los mas dulces y halaguenos dias de mi vida,28,1,0,1,0.03571428571428571,positiva,vida,
femina_005522,femina,5522,"Ellas con tierno cuidado, con solicitud y con amor modelaron mi cerebro y forma ron mi corazón para la lucha en rudo batallar de la vida.",ellas con tierno cuidado con solicitud y con amor modelaron mi cerebro y forma ron mi corazon para la lucha en rudo batallar de la vida,26,2,0,2,0.07692307692307693,positiva,amor; vida,
femina_005523,femina,5523,"Ellas con sus sanos consejos libres de todo atavismo me enseñaron a amar la libertad, a la patria y a la familia.",ellas con sus sanos consejos libres de todo atavismo me ensenaron a amar la libertad a la patria y a la familia,22,3,0,3,0.13636363636363635,positiva,amar; libertad; libres,
femina_005524,femina,5524,"No hay una mujer honrada, no hay un padre de familia digno que no coloque muy alto el nombre de las Hermanas de la Caridad, como educadoras y guardadoras de las virtudes y bellezas morales de las jóvenes confiadas a su benéfica enseñanza.",no hay una mujer honrada no hay un padre de familia digno que no coloque muy alto el nombre de las hermanas de la caridad como educadoras y guardadoras de las virtudes y bellezas morales de las jovenes confiadas a su benefica ensenanza,43,4,0,4,0.09302325581395349,positiva,caridad; digno; ensenanza; virtudes,
femina_005525,femina,5525,"¡Benditas sean las bienhechoras de la humanidad, las heroicas Hijas de San Vicente de Paul, que por ejercer la caridad. llevan en su alma sublime abnegación, santo heroismo! En la historia de la humanidad no se encuentra una institución que pueda compararse con las Hijas de la Caridad.",benditas sean las bienhechoras de la humanidad las heroicas hijas de san vicente de paul que por ejercer la caridad llevan en su alma sublime abnegacion santo heroismo en la historia de la humanidad no se encuentra una institucion que pueda compararse con las hijas de la caridad,48,5,0,5,0.10416666666666667,positiva,alma; caridad; heroismo; sublime,
femina_005526,femina,5526,"Ellas con amor sublime llevan al enfermo las caricias de la madre; prestan ayuda y consuelo al desvalido, y son las tiernas y carifosas hijas que sostienen y animan a los ancianos abandonados.",ellas con amor sublime llevan al enfermo las caricias de la madre prestan ayuda y consuelo al desvalido y son las tiernas y carifosas hijas que sostienen y animan a los ancianos abandonados,33,3,1,2,0.06060606060606061,positiva,amor; consuelo; sublime,enfermo
femina_005527,femina,5527,Nacieron para el ejercicio del bien y a él se consagraron con abnegación sublime.,nacieron para el ejercicio del bien y a el se consagraron con abnegacion sublime,14,2,0,2,0.14285714285714285,positiva,bien; sublime,
femina_005528,femina,5528,¡Benditas de Dios sean! MARIA LUISA ANGELIS DE CANINO EX-VOTO Princesa: (La del blasón de turquesa).,benditas de dios sean maria luisa angelis de canino ex voto princesa la del blason de turquesa,17,0,0,0,0.0,neutra,,
femina_005529,femina,5529,"Luce tu mano gentil que en sus perlas vió Estambul y en albos lirios Galil, joya de turquino azul sobre orfebrería sutil.",luce tu mano gentil que en sus perlas vio estambul y en albos lirios galil joya de turquino azul sobre orfebreria sutil,22,0,0,0,0.0,neutra,,
